name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,code
盘江股份,煤炭开采,贵州,8.98,16.55,16.55,1276685.25,498199.56,278034.63,242938.80,1.47,0.17,4.11,1.45,20010531,177421.70,1.07,2.34,4.25,33.62,18.50,57993.00,600395
白云机场,机场,广东,17.08,20.69,20.69,2347515.00,445832.56,847108.88,667675.81,3.23,0.21,7.46,1.92,20030428,590522.38,2.85,8.84,6.12,39.71,25.11,41700.00,600004
嘉友国际,仓储物流,北京,21.67,0.28,1.12,194053.70,170375.27,13228.95,88968.56,7.94,0.51,12.53,3.51,20180206,40522.50,3.62,0.00,0.00,10.91,7.54,15992.00,603871
翔港科技,广告包装,上海,54.60,0.25,1.01,69012.61,38849.68,22392.51,30308.35,2.99,0.13,5.29,5.38,20171016,11861.42,1.17,0.00,0.00,23.56,15.96,15318.00,603499
京东方Ａ,元器件,北京,15.34,338.60,347.98,26272942.00,9621520.00,8612971.00,3858794.00,1.11,0.06,2.49,1.43,20010112,1210547.00,0.35,-1.32,-16.34,20.77,9.36,1388983.00,000725
金徽酒,白酒,甘肃,12.47,1.16,3.64,237760.47,88869.93,107192.05,65397.81,1.80,0.33,5.35,3.10,20160310,84406.99,2.32,5.44,6.63,62.00,24.87,24729.00,603919
今飞凯达,汽车配件,浙江,54.49,1.86,3.77,390775.81,201997.41,134538.55,29541.88,0.78,0.04,2.45,3.39,20170418,36482.98,0.97,14.23,0.54,18.88,2.39,32376.00,002863
理邦仪器,医疗保健,深圳,33.85,3.44,5.85,143739.52,77858.46,45152.71,41043.00,0.70,0.04,2.10,2.82,20110421,19597.57,0.34,17.05,0.36,54.81,10.96,17907.00,300206
蒙娜丽莎,其他建材,广东,28.66,0.59,2.37,335463.13,267733.47,35052.76,141847.13,6.00,0.20,9.57,2.35,20171219,62517.45,2.64,0.00,0.00,33.33,8.63,29374.00,002918
荣之联,软件服务,北京,80.06,4.96,6.62,599500.25,345176.19,55267.20,289922.75,4.38,0.03,6.36,1.49,20111220,52717.28,0.80,79.37,627.10,27.14,3.64,51285.00,002642
工业富联,通信设备,深圳,32.83,11.18,196.95,13452498.00,12260965.00,901554.31,9356.20,0.00,0.14,1.73,10.22,20180608,1275092.25,0.65,0.00,0.00,8.14,3.41,815578.00,601138
三 力 士,橡胶,浙江,50.80,4.70,6.58,198839.41,97302.53,42318.95,11719.87,0.18,0.03,2.59,2.27,20080425,80070.55,1.22,16.59,-40.05,35.88,10.55,68118.00,002224
英维克,专用机械,深圳,306.40,0.68,2.15,121375.85,111752.92,1440.77,26457.65,1.23,0.01,3.31,4.95,20161229,25877.93,1.20,15.11,-78.90,34.67,2.10,18000.00,002837
西部材料,小金属,陕西,755.98,4.25,4.25,421738.91,245576.97,125184.77,126195.05,2.97,0.00,4.18,1.68,20070810,4057.55,0.10,-12.15,214.14,14.53,0.36,30161.00,002149
南京公用,供气供热,江苏,11.45,5.73,5.73,1091905.13,539990.38,289355.44,40569.80,0.71,0.10,4.39,1.07,19960806,137253.52,2.40,2.24,24.84,18.80,5.84,30301.00,000421
三诺生物,医疗保健,湖南,31.66,3.70,5.65,284363.00,158002.80,27852.60,129413.97,2.29,0.15,4.39,4.25,20120319,55890.36,0.99,33.96,85.39,62.98,26.58,10298.00,300298
振东制药,中成药,山西,23.90,8.51,10.39,743768.75,326912.25,101785.77,431129.19,4.15,0.05,5.38,0.87,20110107,68281.63,0.66,7.60,-11.83,64.41,6.56,23409.00,300158
天夏智慧,软件服务,广西,18.13,3.74,10.93,733957.19,296357.22,219.55,385058.56,3.52,0.08,5.17,1.12,19961216,89626.71,0.82,46.50,2.86,56.82,35.87,20298.00,000662
浪潮信息,电脑设备,山东,149.97,12.84,12.89,1911230.25,1695662.63,39927.10,422974.94,3.28,0.04,5.67,4.51,20000608,161578.47,1.25,96.50,-22.65,11.99,0.72,102503.00,000977
太平洋,证券,云南,752.68,64.79,68.16,4791726.00,0.00,27923.53,279778.50,0.41,0.00,1.73,1.34,20071228,117248.00,0.17,112.54,105.55,0.00,1.55,352948.00,601099
盛通股份,广告包装,北京,83.43,1.90,3.25,239062.41,104546.78,69330.61,86185.56,2.65,0.03,4.81,2.17,20110715,29878.90,0.92,70.30,289.64,16.92,2.68,7919.00,002599
华工科技,电器仪表,湖北,62.40,8.91,10.06,886375.63,679108.06,118861.15,259014.77,2.58,0.06,5.26,2.87,20000608,157488.31,1.57,36.41,10.61,23.95,4.80,85920.00,000988
丽岛新材,铝,江苏,39.16,0.52,2.09,149092.98,130888.63,12198.21,55184.35,2.64,0.11,5.93,2.93,20171102,43486.01,2.08,0.00,0.00,14.86,8.44,28329.00,603937
东风股份,广告包装,广东,10.83,11.12,11.12,571741.00,282903.59,124479.35,7085.11,0.06,0.19,3.57,2.27,20120216,239378.25,2.15,7.44,3.12,42.69,25.58,16307.00,601515
雄塑科技,塑料,广东,22.60,0.91,3.04,163685.61,103429.09,36974.51,57476.28,1.89,0.13,4.22,2.74,20170123,35595.87,1.17,31.59,93.89,23.07,10.72,28232.00,300599
溢多利,饲料,广东,71.13,3.30,4.07,405059.22,186931.66,109768.70,102767.81,2.53,0.03,4.79,1.68,20140128,47515.51,1.17,9.51,4.58,43.26,3.44,16666.00,300381
恒锋工具,机械基件,浙江,36.59,0.25,1.05,106221.22,44148.05,32836.14,33408.65,3.18,0.21,8.62,3.61,20150701,45306.90,4.32,50.44,65.96,55.85,30.34,7114.00,300488
大连友谊,百货,辽宁,62.89,3.56,3.56,593384.44,476429.31,26764.33,6882.72,0.19,0.02,3.80,1.21,19970124,73117.38,2.05,-56.34,-42.54,19.42,2.28,27265.00,000679
横店影视,影视音像,浙江,19.29,0.53,4.53,316212.88,152183.31,82440.38,75497.65,1.67,0.42,4.77,6.73,20171012,86526.50,1.91,0.00,0.00,33.01,20.26,26372.00,603103
通达股份,电气设备,河南,80.39,2.75,4.29,225641.80,115880.97,23978.21,70469.74,1.64,0.01,3.53,1.30,20110303,37173.95,0.87,27.20,30.32,9.56,1.71,35195.00,002560
东旭蓝天,新型电力,深圳,2.83,10.60,13.37,2697465.25,1777928.38,329796.53,887361.81,6.64,0.81,9.40,0.98,19940808,216390.38,1.62,29.34,2909.08,21.42,101.70,33914.00,000040
广日股份,运输设备,广东,60.24,8.60,8.60,891925.38,409985.91,122844.15,244120.77,2.84,0.02,7.96,0.72,19960328,318634.31,3.71,15.30,-78.92,13.17,1.99,32709.00,600894
东百集团,百货,福建,43.84,8.97,8.98,719477.38,434157.06,51578.07,11307.80,0.13,0.03,2.42,2.37,19931122,97938.63,1.09,-20.63,-2.94,27.46,4.33,20817.00,600693
捷捷微电,半导体,江苏,47.92,0.98,1.80,138793.77,91519.90,38757.95,75156.00,4.18,0.18,6.98,5.09,20170314,38653.64,2.15,28.01,7.10,48.22,27.65,18503.00,300623
航锦科技,化工原料,辽宁,18.05,6.90,6.92,400489.84,109283.07,134629.52,129306.90,1.87,0.35,3.81,3.31,19971017,61623.63,0.89,22.31,295.12,26.58,13.18,35238.00,000818
春风动力,摩托车,浙江,42.05,0.33,1.35,168765.13,135832.34,20996.72,58160.28,4.32,0.12,6.95,2.79,20170818,18722.30,1.39,26.78,-47.70,24.51,3.61,16003.00,603129
湘潭电化,化工原料,湖南,66.81,2.59,3.46,272767.41,96524.81,128930.61,69002.52,2.00,0.03,3.22,2.48,20070403,5900.37,0.17,35.53,96.07,25.67,5.19,26188.00,002125
旷达科技,纺织,江苏,18.15,9.50,15.02,479745.91,275721.28,150462.94,114770.17,0.76,0.05,2.75,1.24,20101207,143097.23,0.95,-21.61,0.08,31.16,16.81,57896.00,002516
再升科技,玻璃,重庆,38.63,5.41,5.41,221647.22,110429.97,45351.65,60365.61,1.12,0.06,2.28,4.00,20150122,20616.15,0.38,145.53,83.66,32.72,14.36,22530.00,603601
金瑞矿业,煤炭开采,青海,109.94,2.88,2.88,65503.65,50896.03,8120.07,30016.33,1.04,0.01,2.10,3.23,19960606,-1042.87,-0.04,215.52,-56.46,35.05,14.78,21326.00,600714
宏辉果蔬,农业综合,广东,82.64,0.69,1.73,82187.18,62343.30,11400.50,28924.35,1.67,0.09,4.57,6.18,20161124,35094.65,2.02,0.87,-21.69,18.11,9.21,21077.00,603336
贵州百灵,中成药,贵州,26.77,7.32,14.11,492059.00,371700.88,70586.63,13592.17,0.10,0.11,2.53,4.47,20100603,176642.31,1.25,11.67,7.83,58.47,21.90,73963.00,002424
川大智胜,软件服务,四川,114.58,2.09,2.26,151564.92,61382.46,47691.98,80204.15,3.55,0.03,5.85,2.50,20080623,23550.84,1.04,-10.66,49.00,36.15,18.57,46413.00,002253
安达维尔,航空,北京,0.00,0.63,2.53,103984.30,92080.86,9587.25,51440.21,2.03,-0.04,3.78,4.16,20171109,25467.78,1.01,0.00,0.00,43.57,-18.92,27730.00,300719
内蒙华电,火力发电,内蒙,678.92,58.08,58.08,4240445.00,301140.75,2757844.50,17294.90,0.03,0.00,1.76,1.27,19940520,275117.63,0.47,31.67,103.77,17.13,0.17,233766.00,600863
华锋股份,元器件,广东,294.81,0.56,1.37,67823.78,35466.23,21915.98,3962.88,0.29,0.03,2.85,11.38,20160726,19428.03,1.42,14.89,8.52,20.02,3.57,16400.00,002806
常宝股份,钢加工,江苏,23.35,6.09,9.87,579225.38,303728.53,176857.81,148456.61,1.50,0.05,3.77,1.18,20100921,99593.75,1.01,75.31,125.87,18.46,4.25,27707.00,002478
西部黄金,黄金,新疆,0.00,6.36,6.36,241835.27,65218.80,109631.02,50813.80,0.80,-0.03,2.61,6.82,20150122,44258.59,0.70,-50.64,-134.47,16.88,-11.49,76625.00,601069
剑桥科技,通信设备,上海,0.00,0.24,0.98,229218.30,155240.63,39408.65,58352.15,5.96,-0.42,10.41,3.10,20171110,30463.19,3.11,0.00,0.00,5.77,-6.02,17186.00,603083
延江股份,纺织,福建,97.21,0.42,1.50,105624.90,72474.96,18366.21,45555.94,3.04,0.04,5.07,3.08,20170602,17841.35,1.19,-11.03,-72.89,29.84,3.80,13570.00,300658
扬农化工,农药化肥,江苏,16.98,3.10,3.10,686437.81,394772.09,197499.88,81536.68,2.63,0.89,13.48,4.46,20020425,269672.16,8.70,53.40,111.02,32.46,17.02,11726.00,600486
江龙船艇,船舶,广东,0.00,0.60,2.03,71049.11,42425.85,17439.61,8856.01,0.44,-0.01,1.52,9.50,20170113,9512.91,0.47,-15.12,-157.24,13.00,-3.18,13563.00,300589
爱建集团,多元金融,上海,20.31,14.34,16.22,1801626.38,514728.09,46914.03,405109.97,2.50,0.11,5.51,1.61,19930426,269764.47,1.66,34.53,38.13,34.16,135.52,73292.00,600643
北辰实业,区域地产,北京,15.56,26.60,33.67,7997549.00,7004562.50,231945.22,364889.72,1.08,0.05,3.93,0.85,20061016,534600.94,1.59,-43.09,-39.61,39.01,10.43,165357.00,601588
上海雅仕,仓储物流,上海,59.35,0.33,1.32,101119.72,87810.56,7817.37,35471.85,2.69,0.12,5.62,4.93,20171229,23944.92,1.81,0.00,0.00,11.61,3.99,21367.00,603329
凯中精密,机械基件,深圳,26.38,1.00,2.91,201425.05,95326.25,44276.51,39994.18,1.37,0.13,4.04,3.29,20161124,47837.03,1.64,8.73,2.85,29.49,10.37,22417.00,002823
天晟新材,塑料,江苏,0.00,2.58,3.26,209128.55,113109.25,40458.76,82893.86,2.54,-0.01,3.60,1.23,20110125,135.10,0.00,-3.75,37.31,30.96,-2.89,11825.00,300169
宋都股份,全国地产,浙江,58.55,13.40,13.40,1889420.25,1645717.13,5740.66,40692.68,0.30,0.01,2.80,1.19,19970520,182097.13,1.36,41.70,490.19,39.95,3.79,36868.00,600077
中科新材,家用电器,江苏,33.56,1.64,2.43,308092.03,273216.28,24588.50,77567.61,3.20,0.08,5.06,2.18,20090903,16592.68,0.68,29.00,61.71,17.75,5.25,20015.00,002290
欣旺达,元器件,深圳,29.62,11.32,15.49,1514766.88,1053963.75,218090.22,233959.02,1.51,0.09,3.62,2.43,20110421,158435.69,1.02,59.53,58.81,12.33,3.26,41344.00,300207
一品红,化学制药,广东,40.06,0.40,1.61,167502.73,133177.23,17094.17,63006.28,3.90,0.24,7.16,5.36,20171116,33922.39,2.10,0.00,0.00,61.51,10.43,16877.00,300723
章源钨业,小金属,江西,228.36,9.23,9.24,361136.50,161993.27,119740.11,57625.61,0.62,0.01,2.13,3.08,20100331,28324.02,0.31,14.92,90.69,15.31,1.41,49189.00,002378
宁波华翔,汽车配件,浙江,18.32,4.61,6.26,1476204.13,780618.44,255470.27,269668.91,4.31,0.16,12.47,0.96,20050603,355025.44,5.67,-11.93,-45.64,19.86,3.19,35422.00,002048
比亚迪,汽车整车,深圳,289.99,11.38,27.28,18209554.00,10461975.00,4420535.00,2447442.00,8.97,0.02,18.75,2.32,20110630,2051002.00,7.52,17.54,-83.09,17.14,0.41,118420.00,002594
龙星化工,化工原料,河北,40.93,3.79,4.80,272968.47,144778.02,109221.42,41171.53,0.86,0.07,2.43,4.48,20100706,23796.07,0.50,25.47,83.72,19.39,4.69,12779.00,002442
瑞泰科技,其他建材,北京,73.90,2.31,2.31,388693.47,282165.78,63484.73,16297.15,0.71,0.03,1.80,4.23,20060823,-171.44,-0.01,109.50,11.28,17.10,0.65,34778.00,002066
招商证券,证券,深圳,19.91,49.04,66.99,29067980.00,0.00,61328.41,2753394.00,4.11,0.13,9.71,1.34,20091117,1781439.25,2.66,-7.17,-20.57,0.00,41.64,101872.00,600999
中国银河,证券,北京,18.89,12.29,101.37,27108428.00,0.00,25018.05,2502739.00,2.47,0.10,6.47,1.17,20170123,1630096.25,1.61,-11.69,-9.22,0.00,38.74,117462.00,601881
嘉诚国际,仓储物流,广东,36.41,0.38,1.50,168211.13,100605.07,36724.09,63360.60,4.21,0.18,9.35,2.77,20170808,54643.68,3.63,20.56,28.98,27.35,12.94,16155.00,603535
中宠股份,饲料,山东,74.71,0.25,1.00,108429.05,63920.43,16656.82,40538.34,4.05,0.13,6.99,5.39,20170821,18296.27,1.83,27.75,-42.98,20.81,4.56,10416.00,002891
步 步 高,超市连锁,湖南,13.88,8.19,8.64,1595371.00,517309.50,504820.41,413164.00,4.78,0.19,7.40,1.45,20080619,116613.88,1.35,13.95,10.35,22.24,3.11,31760.00,002251
恒逸石化,化纤,广西,12.38,20.78,23.08,3756239.50,1210941.25,819015.06,458768.25,1.99,0.30,5.40,2.79,19970328,659777.38,2.86,77.99,55.91,5.13,4.46,22138.00,000703
福成股份,农业综合,河北,60.37,5.28,8.19,245133.38,143125.02,55215.32,29767.09,0.36,0.04,2.31,4.64,20040713,71210.11,0.87,17.65,46.46,32.16,10.27,21806.00,600965
辰欣药业,化学制药,山东,24.26,1.00,4.53,491184.81,329668.06,112360.22,188167.36,4.15,0.26,8.49,3.02,20170929,134348.11,2.96,0.00,0.00,55.58,12.65,38328.00,603367
同益股份,批发业,深圳,66.14,0.24,0.84,60931.00,58748.71,1236.56,22095.57,2.62,0.09,4.81,5.10,20160826,13729.69,1.63,32.51,42.11,10.78,2.75,9891.00,300538
万泽股份,区域地产,广东,174.03,4.91,4.92,257250.17,178298.45,17791.77,39697.00,0.81,0.02,3.12,3.75,19940110,44005.21,0.89,59.26,136.15,80.30,320.13,17190.00,000534
西部证券,证券,陕西,40.15,35.02,35.02,5257714.00,0.00,19976.07,950118.00,2.71,0.05,5.04,1.48,20120503,208542.70,0.60,-15.07,-10.71,0.00,28.84,228049.00,002673
中曼石油,石油开采,上海,36.67,0.40,4.00,385625.88,211426.97,133029.94,101353.49,2.53,0.20,6.49,4.59,20171117,106245.27,2.66,20.88,-23.83,40.28,17.92,24644.00,603619
伊之密,专用机械,广东,18.62,3.01,4.32,257430.80,158832.13,42896.01,3621.45,0.08,0.11,2.59,3.29,20150123,58254.46,1.35,14.56,-5.17,36.41,10.44,14455.00,300415
恒源煤电,煤炭开采,安徽,7.81,10.00,10.00,1461665.63,732972.38,355074.56,210435.59,2.10,0.20,7.18,0.89,20040817,295710.31,2.96,-3.71,-29.09,38.71,13.30,48787.00,600971
深赤湾Ａ,港口,深圳,20.99,4.65,6.45,814725.75,129065.70,386324.69,16748.02,0.26,0.23,6.69,2.85,19930505,286230.19,4.44,4.28,6.13,45.43,23.82,35591.00,000022
圣邦股份,元器件,北京,119.86,0.42,0.79,94818.77,90120.25,1124.90,47349.87,5.98,0.22,9.86,10.75,20170606,24154.30,3.05,32.91,21.67,45.28,13.14,5278.00,300661
尔康制药,化学制药,湖南,21.12,11.05,20.63,578285.19,283641.16,172948.41,95633.38,0.46,0.05,2.63,1.61,20110927,234735.63,1.14,-36.82,-52.87,47.40,21.09,27787.00,300267
皖江物流,水运,安徽,28.10,31.25,38.86,1647419.63,297069.16,1002194.00,500364.25,1.29,0.03,2.16,1.47,20030328,-65938.68,-0.17,4.17,-11.27,11.28,4.64,34664.00,600575
双一科技,电气设备,山东,43.50,0.28,1.11,104615.47,84809.21,16405.00,60050.36,5.41,0.15,8.56,3.09,20170808,24080.18,2.17,-8.61,-28.18,39.10,18.57,14672.00,300690
纳尔股份,化工原料,上海,95.16,0.41,1.40,75810.52,49999.23,13884.45,19835.84,1.41,0.04,4.09,3.60,20161129,24821.67,1.77,32.24,-46.03,18.21,3.13,16060.00,002825
京能电力,火力发电,北京,35.91,53.35,67.47,6337347.50,923367.81,2692032.25,836376.44,1.24,0.02,3.35,0.94,20020510,347191.91,0.51,21.09,417.58,5.16,5.20,76287.00,600578
中国软件,软件服务,北京,0.00,4.95,4.95,470446.59,354636.13,54072.48,97567.46,1.97,-0.22,4.04,6.51,20020517,50251.26,1.02,-31.65,-21.65,40.82,-19.10,48123.00,600536
二三四五,软件服务,上海,21.40,42.30,44.36,957737.19,540403.31,7009.65,272988.91,0.62,0.05,1.78,2.35,20071212,228202.38,0.51,4.44,3.36,87.87,49.33,176766.00,002195
康拓红外,运输设备,北京,81.79,5.00,5.10,80329.18,67028.25,11482.37,2414.55,0.05,0.03,1.40,5.94,20150515,25860.34,0.51,7.34,5.99,45.07,31.31,20999.00,300455
光力科技,电器仪表,河南,150.80,0.65,1.92,74705.60,48275.80,4533.97,24680.57,1.28,0.02,3.44,3.64,20150702,20325.50,1.06,27.02,166.89,49.58,10.50,13119.00,300480
华泰证券,证券,江苏,13.70,54.44,71.63,39976208.00,0.00,365079.16,4581439.50,6.40,0.27,12.42,1.17,20100226,2142973.50,2.99,13.35,43.07,0.00,44.36,183704.00,601688
亚联发展,软件服务,深圳,52.69,3.15,3.93,273934.78,122531.40,18176.98,24734.57,0.63,0.04,2.16,4.32,20091209,17408.49,0.44,1099.59,181.98,35.66,2.49,17581.00,002316
华铁股份,运输设备,广东,96.71,5.87,15.96,491134.81,206356.45,17094.06,268103.25,1.68,0.01,2.58,2.02,20000601,-23974.45,-0.15,-41.67,25.05,29.73,10.45,33000.00,000976
兴业证券,证券,福建,23.70,66.97,66.97,16501518.00,0.00,51102.14,1436953.38,2.15,0.06,5.04,1.03,20101013,839289.50,1.25,-16.39,-46.35,0.00,22.28,239939.00,601377
华业资本,全国地产,北京,15.82,14.24,14.24,2072825.38,632785.94,20323.32,56441.91,0.40,0.11,4.89,1.48,20000628,486943.25,3.42,-9.59,29.17,39.96,41.26,33608.00,600240
麦格米特,电气设备,深圳,80.58,1.25,2.71,241619.59,188009.47,25160.73,66311.50,2.45,0.09,4.92,5.88,20170306,51202.50,1.89,48.22,60.58,29.41,6.34,20000.00,002851
博腾股份,化学制药,重庆,63.67,3.08,5.44,277427.06,80579.56,144679.38,26069.55,0.48,0.05,3.28,3.14,20140129,66018.68,1.21,-40.57,-60.88,33.94,10.39,18946.00,300363
法 尔 胜,钢加工,江苏,74.64,3.80,3.80,1039728.81,912037.88,17948.78,1377.54,0.04,0.02,2.43,2.12,19990119,41460.78,1.09,-17.08,-22.30,5.00,1.27,36079.00,000890
成都路桥,建筑施工,四川,117.30,7.25,7.37,520436.59,368490.59,4504.08,83869.86,1.14,0.01,3.63,1.14,20111103,92634.86,1.26,49.78,-11.29,4.19,1.82,27411.00,002628
华数传媒,影视音像,浙江,21.36,12.80,14.33,1439902.38,833309.63,268491.03,622125.38,4.34,0.11,7.34,1.26,20000906,246667.13,1.72,7.91,4.12,41.32,20.25,39483.00,000156
XD天富能,火力发电,新疆,16.01,9.06,11.51,1999561.75,427831.41,1473129.50,399064.97,3.47,0.06,5.71,0.72,20020228,110805.71,0.96,18.61,-45.01,24.34,6.06,53876.00,600509
华铭智能,专用机械,上海,29.48,0.68,1.38,82432.20,70815.61,6979.53,19802.05,1.44,0.20,4.47,5.28,20150527,24769.13,1.80,15.97,475.38,44.56,33.84,13849.00,300462
新潮能源,综合类,山东,40.95,23.77,68.00,2079506.75,306459.09,53202.55,667994.88,0.98,0.01,1.94,1.05,19961121,27923.51,0.04,1551.65,327.86,53.67,8.81,71679.00,600777
XD广州港,港口,广东,30.46,14.43,61.93,2186324.00,303076.34,1239346.13,186195.02,0.30,0.04,1.99,2.57,20170329,387348.38,0.63,19.46,59.43,25.03,11.86,138218.00,601228
中泰股份,机械基件,浙江,31.28,1.00,2.49,145013.48,111701.11,7483.35,19436.47,0.78,0.08,3.15,3.24,20150326,34063.40,1.37,-11.71,30.26,30.28,20.04,9661.00,300435
楚天高速,路桥,湖北,7.90,14.91,17.31,1075760.88,157070.02,61064.92,136261.86,0.79,0.10,3.57,0.85,20040310,215202.05,1.24,25.48,-3.52,44.59,25.43,68530.00,600035
重庆钢铁,普钢,重庆,12.92,83.80,89.19,2546296.50,538627.38,1741718.75,1928214.75,2.16,0.04,1.92,1.06,20070228,-1172838.25,-1.32,211.34,159.00,10.33,6.80,157469.00,601005
浙江交科,化工原料,浙江,11.08,5.59,13.05,2357880.00,1663552.25,357247.59,236963.22,1.82,0.23,4.37,2.32,20060816,180545.52,1.38,62.87,223.11,13.67,6.84,21650.00,002061
万马科技,通信设备,浙江,0.00,0.34,1.34,61047.05,49819.18,5716.66,15938.40,1.19,-0.01,2.82,7.87,20170831,7448.38,0.56,0.00,0.00,26.80,-2.67,23425.00,300698
本钢板材,普钢,辽宁,11.14,27.36,38.75,5675497.00,2926260.75,2342381.25,1234321.00,3.19,0.09,4.81,0.84,19980115,145379.20,0.38,4.57,15.85,7.44,3.01,68592.00,000761
德赛西威,汽车配件,广东,25.05,1.00,5.50,572667.88,476842.19,54149.76,207004.81,3.76,0.29,7.06,4.14,20171226,111719.97,2.03,0.00,0.00,26.56,11.44,48000.00,002920
至正股份,塑料,上海,61.76,0.41,0.75,64444.86,39329.95,2096.95,24762.82,3.32,0.09,6.28,3.53,20170308,13192.04,1.77,44.19,17.82,22.97,6.77,9640.00,603991
华东重机,工程机械,江苏,15.13,5.60,10.08,568697.19,299761.28,25443.59,302508.56,3.00,0.13,4.45,1.81,20120612,41036.82,0.41,64.26,2331.13,15.98,9.11,39665.00,002685
光启技术,汽车配件,浙江,492.64,4.27,21.55,830306.63,743086.25,30981.95,593025.63,2.75,0.01,3.50,3.15,20111103,31416.85,0.15,-12.28,-37.43,32.06,12.89,32030.00,002625
XD东方通,通信设备,浙江,76.37,9.56,12.56,370309.06,268810.78,22709.10,89667.40,0.71,0.02,2.42,2.07,19961126,77400.09,0.62,13.36,10.12,16.18,4.13,81151.00,600776
高新发展,园区开发,四川,0.00,1.88,3.11,298492.94,256719.50,13503.87,72872.06,2.34,-0.01,2.41,3.32,19961118,-29818.84,-0.96,7.00,-204.46,20.75,-1.78,29688.00,000628
华通热力,供气供热,北京,8.42,0.30,1.20,147668.95,68297.45,38442.80,26066.85,2.17,0.71,5.66,4.25,20170915,28904.24,2.41,7.31,-24.01,23.66,15.45,19368.00,002893
航天电子,航空,湖北,47.73,24.13,27.19,2384610.75,1822162.00,382295.13,478144.19,1.76,0.04,4.23,1.66,19951115,378878.56,1.39,9.53,10.17,16.17,3.73,166682.00,600879
昭衍新药,医疗保健,北京,196.86,0.29,1.15,97880.50,61131.21,22873.42,26189.92,2.28,0.08,4.71,12.74,20170825,18699.68,1.63,0.00,0.00,54.77,16.99,8626.00,603127
开元股份,电器仪表,湖南,65.93,1.88,3.40,297688.81,97224.07,30201.69,139462.02,4.11,0.05,6.26,2.08,20120726,35360.21,1.04,174.96,32.71,66.90,7.10,6239.00,300338
罗普斯金,铝,江苏,0.00,4.85,5.03,158214.44,50585.95,77684.49,45438.65,0.90,-0.06,2.87,5.22,20100112,38898.40,0.77,-1.15,-158.51,3.94,-13.16,7978.00,002333
北部湾旅,旅游服务,广西,0.00,2.68,3.49,634570.69,342591.59,110639.46,270444.56,7.75,-0.01,10.50,1.71,20150326,54904.76,1.57,38.39,-123.51,35.59,-0.46,19096.00,603869
恒力股份,化纤,辽宁,17.11,9.19,50.53,7400371.00,2438968.25,2375071.50,1393493.00,2.76,0.28,4.44,3.37,20010820,130369.47,0.26,32.97,68.47,15.48,9.53,27488.00,600346
中航光电,元器件,河南,50.56,7.82,7.91,1037162.00,811747.63,140028.52,97842.93,1.24,0.21,6.40,6.69,20071101,261859.52,3.31,3.86,-8.89,35.09,11.33,20192.00,002179
铜峰电子,元器件,安徽,193.87,5.64,5.64,203487.81,109444.55,84251.50,83755.11,1.48,0.01,2.19,1.81,20000609,-23288.28,-0.41,7.34,-37.68,17.88,1.41,57438.00,600237
上港集团,港口,上海,20.95,231.74,231.74,14248731.00,5147409.50,3299672.75,777569.50,0.34,0.07,3.09,1.93,20061026,3313604.25,1.43,8.15,44.62,29.52,19.10,254285.00,600018
国元证券,证券,安徽,35.09,29.46,33.65,8076391.00,0.00,138289.31,1261040.25,3.75,0.05,7.53,0.92,19970616,516163.56,1.53,-20.43,-31.21,0.00,26.43,111593.00,000728
辅仁药业,中成药,河南,14.39,1.78,6.27,1005757.63,540323.38,338990.06,189848.80,3.03,0.29,7.63,2.21,19961218,216595.66,3.45,13.05,128.76,44.87,13.53,13101.00,600781
