code,name,mbrg,nprg,nav,targ,epsg,seg
600865,百大集团,-21.77,100.28,-1.69,4.19,102.50,-1.69
300634,彩讯股份,23.46,99.96,7.37,10.99,100.00,6.95
002321,华英农业,65.63,99.86,3.87,18.40,46.30,3.39
002094,青岛金王,56.48,99.67,44.78,53.22,84.57,41.61
600623,华谊集团,-6.35,99.56,1.65,2.40,77.97,3.64
300351,永贵电器,35.33,99.37,8.59,9.46,116.67,6.74
600812,华北制药,13.94,99.33,-0.20,0.45,100.00,-0.11
600258,首旅酒店,0.62,99.06,9.49,-3.31,80.47,9.73
002193,如意集团,24.73,99.06,6.56,7.47,100.00,2.14
300073,当升科技,113.76,98.97,127.72,102.42,-0.56,127.72
002746,仙坛股份,-2.81,98.43,4.43,7.98,88.89,3.88
600995,文山电力,-4.92,97.51,11.93,4.05,95.00,11.93
002141,贤丰控股,-4.80,96.41,4.92,23.31,-45.16,0.30
000683,远兴能源,1.44,96.03,8.58,3.70,100.00,10.36
600507,方大特钢,40.15,95.58,12.30,25.91,95.35,12.66
601608,中信重工,-18.30,95.55,1.13,-3.60,-160.00,0.46
600064,南京高科,18.60,95.41,2.26,-5.88,80.45,1.68
600605,汇通能源,-25.25,95.38,17.37,0.26,97.22,17.37
000672,上峰水泥,9.52,95.27,49.66,7.51,85.45,55.56
300349,金卡智能,36.54,94.74,11.47,20.48,100.00,13.51
002086,东方海洋,8.40,94.40,3.82,6.05,10.26,3.87
600295,鄂尔多斯,4.29,94.33,0.07,8.60,81.82,9.17
600525,长园集团,34.97,94.22,14.99,42.58,88.72,13.00
000657,中钨高新,24.52,94.00,5.24,12.35,138.02,5.11
300599,雄塑科技,31.59,93.89,10.51,3.82,85.71,10.51
002761,多喜爱,11.47,93.85,4.13,3.13,81.13,3.65
300362,天翔环境,-4.69,93.37,4.47,17.51,27.59,3.10
300347,泰格医药,33.16,93.20,51.90,59.98,111.11,57.86
300582,英飞特,46.97,93.18,2.77,21.14,16.67,2.77
300476,胜宏科技,85.26,92.46,77.94,80.99,-8.33,77.94
300602,飞荣达,10.67,92.37,11.12,22.63,77.78,11.47
603528,多伦科技,19.42,92.21,1.70,8.41,-36.86,1.19
000860,顺鑫农业,3.37,92.15,6.89,-2.24,94.63,7.53
600704,物产中大,-6.79,92.13,8.71,2.38,54.18,9.11
000810,创维数字,11.24,91.52,3.60,19.02,118.79,3.61
601016,节能风电,41.44,91.49,6.51,10.98,-2.08,7.21
600031,三一重工,29.67,91.24,16.03,4.93,101.65,16.05
300209,天泽信息,2.52,90.85,3.94,11.42,0.00,4.40
300450,先导智能,150.58,90.80,185.62,166.70,78.73,185.62
600773,西藏城投,52.91,90.17,18.26,24.68,36.84,25.69
601020,华钰矿业,257.47,90.07,17.74,16.68,100.00,18.66
002378,章源钨业,14.92,89.51,1.06,6.11,0.00,0.90
002440,闰土股份,9.78,89.12,12.73,15.99,90.48,12.70
300531,优博讯,57.46,89.03,14.08,34.53,-52.63,8.29
002717,岭南股份,88.68,88.82,41.72,124.33,-25.00,36.85
600737,中粮糖业,31.38,88.81,8.49,-18.21,82.83,8.26
600352,浙江龙盛,7.41,88.75,13.02,16.46,103.24,13.30
000062,深圳华强,69.61,88.22,8.15,17.91,72.15,5.72
300650,太龙照明,37.59,88.18,108.89,121.58,50.00,107.65
600141,兴发集团,6.37,88.01,28.33,11.76,208.57,27.33
601601,中国太保,15.29,87.84,7.15,12.67,86.36,6.66
601918,新集能源,24.86,87.33,11.58,0.24,95.71,9.20
603928,兴业股份,64.51,86.93,10.52,14.48,88.89,10.52
000591,太阳能,47.62,86.79,7.58,3.47,-13.87,7.71
000875,吉电股份,39.13,86.67,-0.67,16.23,103.44,-3.17
300217,东方电热,38.41,86.55,2.62,15.26,91.11,4.45
300185,通裕重工,9.49,86.37,2.33,9.54,29.41,1.74
603993,洛阳钼业,28.53,85.84,33.69,11.48,75.00,101.30
300298,三诺生物,33.96,85.50,88.50,89.99,42.39,88.59
600667,太极实业,61.11,85.15,-5.69,3.26,100.00,2.93
600661,新南洋,28.00,85.10,60.94,40.99,1.29,65.59
600803,新奥股份,65.93,84.84,55.56,25.70,68.42,63.37
300413,快乐购,3.16,84.83,3.31,-9.27,38.49,3.84
002487,大金重工,21.27,84.79,2.52,4.33,80.00,2.52
002422,科伦药业,61.54,84.77,3.08,11.92,107.69,2.92
002495,佳隆股份,40.61,84.44,2.37,4.15,84.62,2.37
603180,金牌厨柜,26.19,84.33,219.64,89.64,40.00,219.65
600203,福日电子,-24.19,84.11,-8.82,13.02,133.33,-7.99
603601,再升科技,145.53,84.10,12.79,63.89,83.93,11.62
600332,白云山,30.66,84.02,11.16,8.49,86.91,10.89
600511,国药股份,155.88,83.97,131.96,175.15,12.49,130.63
002829,星网宇达,127.94,83.82,30.45,99.98,-60.00,13.80
603079,圣达生物,1.06,83.76,7.37,10.99,36.36,6.95
002442,龙星化工,25.47,83.72,5.60,-2.26,83.70,5.60
600132,重庆啤酒,10.37,83.71,-2.94,1.53,60.00,-3.04
000058,深赛格,23.21,83.63,11.65,-8.20,98.05,10.53
600491,龙元建设,36.11,83.52,21.22,37.83,79.51,13.76
300260,新莱应材,13.02,83.31,2.79,19.74,-12.50,2.52
002405,四维图新,23.35,83.16,-0.46,-15.90,20.25,2.99
300046,台基股份,78.93,82.55,7.05,0.98,82.55,7.05
002137,麦达数字,39.76,82.26,6.08,10.65,97.18,5.86
002849,威星智能,74.48,82.02,10.53,22.99,75.80,9.47
300101,振芯科技,-0.04,81.49,19.52,28.33,106.73,11.44
002036,联创电子,33.97,81.12,16.24,35.32,100.00,16.83
600559,老白干酒,6.14,80.97,8.28,3.16,88.89,8.28
601999,出版传媒,22.44,80.91,6.95,7.99,50.00,6.85
300470,日机密封,39.77,80.81,12.31,-1.92,81.25,12.33
300604,长川科技,122.46,80.40,98.50,113.23,42.86,98.50
300058,蓝色光标,70.62,80.33,-18.22,-6.39,75.00,-15.84
002507,涪陵榨菜,47.72,80.33,25.32,20.34,25.00,25.32
603156,养元饮品,20.12,80.25,7.37,10.99,75.18,6.95
300190,维尔利,11.83,79.79,29.00,28.93,37.50,29.77
002173,创新医疗,23.63,79.11,4.02,3.59,50.00,4.02
300654,世纪天鸿,10.45,78.99,7.37,10.99,50.00,6.95
300343,联创互联,44.84,78.77,10.38,21.75,25.00,7.87
002712,思美传媒,99.14,78.45,43.99,30.23,47.37,43.85
002443,金洲管道,16.50,78.43,7.07,1.21,100.00,7.27
600011,华能国际,15.11,78.16,1.37,1.88,100.00,3.90
600638,新黄浦,-56.70,77.82,7.76,-7.44,-5.56,15.65
002340,格林美,80.05,77.79,8.01,20.08,33.33,7.85
600845,宝信软件,7.05,77.70,19.81,31.00,76.42,19.56
300281,金明精机,21.12,77.32,64.93,25.41,0.00,65.00
300323,华灿光电,40.17,76.84,15.04,22.29,70.00,15.04
300383,光环新网,54.33,76.52,6.86,19.05,-16.67,6.96
002772,众兴菌业,58.74,76.49,17.84,34.88,75.04,17.86
601677,明泰铝业,30.29,76.43,40.33,40.85,53.33,42.71
002851,麦格米特,48.22,76.38,13.88,27.93,31.54,10.80
000656,金科股份,15.31,76.24,2.37,41.44,0.00,0.97
600428,中远海特,1.23,75.98,0.03,-2.74,80.00,0.52
600277,亿利洁能,47.53,75.92,6.14,3.92,67.79,4.67
300527,中国应急,-6.32,75.87,11.36,-9.32,71.11,11.36
000557,西部创业,15.83,75.72,2.42,-1.26,68.18,2.44
601111,中国国航,9.11,75.66,9.25,0.54,72.73,8.43
000799,酒鬼酒,46.12,75.64,6.83,9.47,68.86,6.16
600057,厦门象屿,15.72,75.46,37.78,7.36,16.67,42.20
600360,华微电子,12.53,75.38,5.13,12.18,50.00,5.09
300296,利亚德,61.30,75.24,51.56,9.93,-14.29,51.87
601007,金陵饭店,20.94,75.11,4.43,1.86,70.97,5.26
002349,精华制药,7.54,75.10,13.60,28.08,88.16,9.75
300095,华伍股份,50.39,75.07,3.97,14.43,81.40,4.24
002135,东南网架,-1.82,74.85,59.37,17.03,25.00,60.03
603882,金域医学,14.62,74.71,7.37,10.99,0.00,6.95
002574,明牌珠宝,12.26,74.25,2.79,1.63,75.00,2.51
600728,佳都科技,8.33,74.23,6.51,15.28,124.69,7.63
002269,美邦服饰,30.12,74.21,-8.92,13.46,100.00,-8.92
002680,长生生物,54.05,74.12,9.41,13.73,79.44,9.39
300725,药石科技,86.79,73.83,7.37,10.99,17.39,6.95
600590,泰豪科技,57.97,73.70,-0.29,20.77,83.78,-1.48
600884,杉杉股份,17.94,73.49,34.39,58.96,79.73,33.97
000878,云南铜业,-14.76,73.06,25.50,19.03,66.40,12.24
300352,北信源,38.85,72.93,3.21,8.02,-42.86,3.24
603569,长久物流,3.12,72.63,20.19,22.76,45.45,17.16
002716,金贵银业,8.55,72.48,61.58,16.68,20.00,67.75
603117,万林股份,97.03,72.43,11.36,19.71,75.00,3.24
000050,深天马A,126.48,72.19,81.85,161.57,49.22,81.85
300670,大烨智能,17.62,72.19,130.98,96.18,29.37,130.98
603025,大豪科技,50.08,72.17,45.00,44.30,61.54,45.54
000338,潍柴动力,12.07,72.16,26.98,12.28,-20.00,13.04
300098,高新兴,200.54,72.03,35.54,52.62,55.20,35.59
300620,光库科技,44.79,71.61,15.15,23.69,27.30,15.15
000078,海王生物,119.71,71.58,11.09,92.47,66.28,3.86
000778,新兴铸管,-21.57,71.16,2.67,-2.48,54.32,3.13
601619,嘉泽新能,27.63,71.02,7.37,10.99,54.22,6.95
002237,恒邦股份,-6.31,70.70,13.24,-1.40,75.00,13.44
002365,永安药业,27.58,70.66,20.10,17.23,76.92,20.24
300389,艾比森,69.37,70.61,7.24,2.30,72.52,7.67
300335,迪森股份,51.51,70.58,21.57,11.85,83.39,21.82
300457,赢合科技,59.17,70.28,18.29,34.60,-38.71,19.24
603040,新坐标,60.79,70.02,22.41,31.29,72.00,20.62
600652,游久游戏,-46.27,69.52,-20.41,-16.66,70.59,-20.41
600736,苏州高新,18.49,69.14,77.74,44.42,11.70,44.62
603655,朗博科技,2.79,68.97,7.37,10.99,33.33,6.95
300237,美晨生态,21.11,68.81,25.73,42.27,66.67,22.51
300253,卫宁健康,22.93,68.38,7.70,6.51,-20.74,7.90
603716,塞力斯,59.78,68.36,17.49,51.02,-10.34,11.05
002291,星期六,-8.69,68.35,-17.82,-5.61,64.51,-18.31
600461,洪城水业,47.60,68.17,6.17,11.44,71.43,5.17
600779,水井坊,87.73,68.01,11.11,27.56,68.03,11.11
300506,名家汇,62.44,67.91,25.74,62.69,69.64,25.70
300482,万孚生物,101.94,67.88,39.27,45.77,57.04,23.82
002024,苏宁易购,32.76,67.68,12.38,16.71,19.00,13.37
002056,横店东磁,13.46,67.65,15.76,22.00,-25.00,15.79
603013,亚普股份,24.26,67.50,7.37,10.99,77.78,6.95
600775,南京熊猫,20.60,67.33,2.12,8.67,147.86,1.77
300212,易华录,3.84,67.15,17.87,26.20,46.16,9.66
603676,卫信康,98.27,67.07,7.37,10.99,33.33,6.95
300182,捷成股份,85.45,66.97,9.55,18.80,60.00,10.27
603638,艾迪精密,55.93,66.71,13.84,18.08,52.63,13.84
300488,恒锋工具,50.44,66.64,11.87,16.98,0.00,11.80
300103,达刚路机,30.11,66.27,4.20,3.92,66.18,4.20
601877,正泰电器,27.99,66.12,12.15,11.53,55.56,13.37
300285,国瓷材料,53.72,65.98,16.15,28.57,-13.33,14.19
600603,广汇物流,130.09,65.55,39.52,48.68,-8.33,38.75
300668,杰恩设计,27.42,65.39,184.69,99.11,24.24,184.69
603359,东珠生态,51.92,65.10,96.73,67.40,23.08,95.53
300036,超图软件,23.89,65.03,11.32,18.99,40.00,11.94
300128,锦富技术,6.82,64.79,5.57,21.84,-14.29,3.72
300365,恒华科技,60.29,64.77,108.98,95.57,44.38,115.10
600711,盛屯矿业,81.60,64.76,50.57,17.02,63.49,50.62
603357,设计总院,41.97,64.73,123.01,83.15,25.00,123.01
002019,亿帆医药,44.62,64.26,73.41,33.46,50.00,82.41
002644,佛慈制药,41.42,64.02,5.92,11.95,64.15,5.92
002255,海陆重工,141.26,63.91,40.99,95.83,30.30,37.13
000676,智度股份,77.22,63.80,9.97,6.96,63.73,9.97
603103,横店影视,39.91,63.75,7.37,10.99,44.83,6.95
300087,荃银高科,34.59,63.51,13.28,6.04,70.24,11.76
002491,通鼎互联,22.53,63.47,14.87,11.86,65.62,15.18
002221,东华能源,55.45,63.21,16.46,7.49,58.41,16.01
603387,基蛋生物,55.28,63.00,216.92,196.27,21.95,218.06
600741,华域汽车,18.37,62.93,10.56,17.53,90.31,11.07
300020,银江股份,36.77,62.80,5.79,10.47,60.00,5.24
603618,杭电股份,25.35,62.50,-4.24,34.69,133.33,-6.80
600267,海正药业,3.06,62.49,-1.37,2.90,57.14,-0.38
603659,璞泰来,41.80,62.47,149.25,132.38,36.36,139.08
600293,三峡新材,5.50,62.31,11.98,10.39,8.16,11.91
300131,英唐智控,101.63,62.04,6.21,40.20,11.65,0.88
300631,久吾高科,8.67,61.82,6.27,5.73,-45.05,6.00
600458,时代新材,3.75,61.81,1.61,12.25,33.33,-0.05
002290,中科新材,29.00,61.71,0.86,38.89,60.00,0.86
600808,马钢股份,5.60,61.46,24.44,3.09,50.00,22.38
603688,石英股份,29.34,61.36,8.74,8.98,7.69,8.74
000738,航发控制,-2.62,61.33,4.62,3.88,58.93,4.39
002280,联络互动,2018.24,61.24,9.23,0.46,66.67,9.27
600054,黄山旅游,-9.79,61.23,0.88,-7.07,66.88,0.88
002742,三圣股份,65.16,61.07,21.09,51.58,-33.33,11.52
600976,健民集团,-14.96,61.02,7.36,1.80,58.33,8.40
002225,濮耐股份,54.62,61.00,2.80,3.87,50.00,1.19
002449,国星光电,25.79,60.66,9.48,4.87,55.33,9.93
002003,伟星股份,20.26,60.56,10.36,6.81,50.00,8.65
002768,国恩股份,75.37,60.55,109.96,65.06,57.14,113.84
000002,万科A,65.83,60.43,20.59,38.06,28.57,19.49
300353,东土科技,34.30,60.39,7.37,12.78,29.41,7.30
600566,济川药业,51.45,60.32,24.88,39.01,60.72,24.88
000552,靖远煤电,9.42,60.27,9.91,1.94,60.12,9.91
002640,跨境通,74.38,60.23,35.37,70.00,54.55,36.49
300274,阳光电源,36.76,60.21,18.91,37.64,55.56,17.82
002311,海大集团,32.82,60.02,17.81,23.89,75.00,15.02
600721,百花村,-25.33,60.01,-23.88,-26.50,60.24,-23.95
600309,万华化学,23.57,59.74,31.64,16.70,35.42,37.13
002138,顺络电子,36.70,59.56,45.81,17.51,33.33,43.95
600111,北方稀土,56.53,58.87,9.49,20.41,50.00,6.71
600903,贵州燃气,42.05,58.77,7.37,10.99,0.00,6.95
603679,华体科技,80.07,58.70,7.37,10.99,18.24,6.95
600217,中再资环,41.20,58.69,64.55,30.86,50.71,63.76
300746,汉嘉设计,70.99,58.62,7.37,10.99,40.00,6.95
002853,皮阿诺,73.85,58.55,15.49,19.95,-55.56,10.68
002466,天齐锂业,56.92,58.42,61.69,50.36,41.46,76.06
002356,赫美集团,-19.69,58.40,15.98,20.21,48.20,7.70
000703,恒逸石化,77.99,58.38,17.69,34.57,53.57,10.39
600117,西宁特钢,42.53,58.35,3.28,-12.98,0.00,9.12
300377,赢时胜,84.84,58.32,6.29,9.32,-32.08,5.33
000687,华讯方舟,33.45,58.10,12.76,19.34,45.62,10.26
002398,建研集团,33.63,58.10,7.63,19.47,55.56,7.77
601333,广深铁路,13.16,57.99,2.62,4.40,57.50,2.63
600330,天通股份,16.02,57.94,5.44,12.43,52.31,4.73
603978,深圳新星,12.13,57.93,97.69,62.98,20.00,97.69
300001,特锐德,26.93,57.76,12.37,27.26,0.00,9.49
002614,奥佳华,33.37,57.68,14.77,18.07,48.57,14.74
600351,亚宝药业,37.29,57.53,7.40,0.21,52.60,7.65
601888,中国国旅,53.07,57.46,14.71,26.66,-19.26,13.54
601228,广州港,19.46,57.38,6.63,-2.25,50.00,5.39
300607,拓斯达,30.14,57.28,21.52,33.06,-25.71,21.20
002303,美盈森,22.56,57.12,10.25,22.55,56.89,9.89
603429,集友股份,97.09,57.00,27.45,55.50,-29.88,24.24
300625,三雄极光,17.32,56.73,13.48,10.35,17.62,13.48
300481,濮阳惠成,68.64,56.67,54.11,64.51,44.44,54.71
603599,广信股份,53.11,56.56,71.12,61.88,26.32,71.12
603085,天成自控,75.21,56.48,6.82,38.77,-28.57,6.82
000731,四川美丰,-19.72,56.30,6.64,-0.17,46.01,6.94
600748,上实发展,26.92,56.28,13.04,11.39,0.00,8.87
600195,中牧股份,20.22,56.25,7.97,3.67,67.59,10.68
600814,杭州解百,8.25,56.07,6.73,6.38,50.00,4.69
002610,爱康科技,34.35,55.79,1.06,-2.33,50.00,2.37
002497,雅化集团,52.84,55.68,11.67,35.80,72.22,6.01
600029,南方航空,10.11,55.54,16.18,8.85,56.25,18.16
603035,常熟汽饰,4.79,55.54,13.11,24.10,60.00,12.68
600622,光大嘉宝,94.66,55.10,26.21,54.96,-19.05,6.95
601233,桐昆股份,27.46,55.08,22.85,34.76,50.00,22.89
600367,红星发展,8.32,55.08,8.33,4.82,62.22,9.14
002456,欧菲科技,22.06,54.88,15.13,29.79,-37.29,14.16
600017,日照港,6.99,54.66,7.07,2.40,60.00,3.94
000883,湖北能源,12.97,54.63,6.44,12.00,61.76,7.37
600809,山西汾酒,48.56,54.56,14.45,28.50,51.81,13.72
002228,合兴包装,76.10,54.48,44.14,28.62,33.33,39.43
002076,雪莱特,-7.47,54.46,2.89,32.37,-5.21,4.71
603603,博天环境,51.19,54.43,10.82,46.69,42.86,15.96
002788,鹭燕医药,60.33,54.34,14.63,50.95,38.89,8.03
002699,美盛文化,59.52,54.17,1.45,21.45,-16.67,1.94
603848,好太太,32.91,53.78,7.37,10.99,33.33,6.95
000568,泸州老窖,26.20,53.77,38.84,40.98,45.34,38.59
603678,火炬电子,18.70,53.76,8.65,15.02,-40.00,9.08
300290,荣科科技,10.61,53.66,-21.27,-4.61,51.79,-19.30
300452,山河药辅,44.52,53.19,24.98,30.91,30.77,10.31
002668,奥马电器,36.19,53.16,-8.75,19.53,-46.15,-7.76
600231,凌钢股份,14.20,53.01,23.19,-3.87,42.86,23.19
002298,中电兴发,29.67,52.96,4.34,20.33,74.53,3.85
002425,凯撒文化,10.83,52.83,5.99,8.63,-7.89,7.11
300490,华自科技,81.68,52.81,106.30,159.68,33.33,107.99
600783,鲁信创投,5.42,52.61,-3.87,3.30,100.00,-4.10
300065,海兰信,13.22,52.42,18.54,25.00,-3.91,-3.40
000838,财信发展,264.72,51.97,12.69,68.94,113.79,9.68
002114,罗平锌电,28.58,51.87,3.26,0.10,0.00,3.28
603269,海鸥股份,9.14,51.86,49.18,23.04,25.00,49.53
002360,同德化工,13.67,51.84,-2.03,10.13,66.67,3.38
600362,江西铜业,13.27,51.69,2.76,4.91,37.50,2.30
300130,新国都,32.73,51.65,36.94,48.09,50.00,37.48
603356,华菱精工,40.85,51.62,7.37,10.99,6.25,6.95
603866,桃李面包,20.57,51.60,53.34,49.46,43.75,53.34
300685,艾德生物,43.51,51.51,7.37,10.99,14.81,6.95
002757,南兴装备,56.49,51.50,14.13,17.51,49.15,14.13
000790,泰合健康,31.19,51.47,26.12,29.85,51.85,26.12
000910,大亚圣象,11.07,51.12,21.90,8.05,35.06,21.01
603939,益丰药房,37.41,51.00,8.15,20.43,45.55,7.79
300529,健帆生物,39.60,50.78,19.26,20.60,57.14,19.23
600487,亨通光电,38.24,50.62,60.11,35.86,58.38,70.74
002461,珠江啤酒,7.80,50.42,1.59,6.80,8.78,1.59
600705,中航资本,41.29,50.32,8.04,51.61,50.00,6.00
002585,双星新材,24.54,50.26,1.32,4.12,-6.50,1.32
600500,中化国际,7.13,50.22,4.53,7.07,36.36,-3.39
300165,天瑞仪器,82.17,50.19,9.60,9.69,34.91,6.43
601678,滨化股份,11.96,50.10,13.36,44.21,46.67,13.42
603380,易德龙,13.06,49.95,7.37,10.99,8.33,6.95
002390,信邦制药,11.66,49.88,-0.19,7.13,33.33,-0.51
000031,中粮地产,27.06,49.79,9.38,27.29,75.00,19.47
300319,麦捷科技,38.03,49.78,-13.00,1.61,-52.71,-14.62
002677,浙江美大,53.15,49.74,14.35,14.88,50.00,14.35
600175,美都能源,17.81,49.67,-2.40,-10.60,42.11,-2.28
603838,四通股份,-5.76,49.56,4.85,-1.10,60.00,4.40
002796,世嘉科技,144.89,49.54,141.54,198.22,16.67,139.66
601699,潞安环能,14.23,49.50,14.85,10.46,41.18,16.67
002391,长青股份,45.77,49.45,4.71,3.49,54.00,4.77
600841,上柴股份,37.95,49.40,3.04,16.56,47.06,3.07
600828,茂业商业,6.63,49.32,31.93,15.66,46.82,26.90
002438,江苏神通,61.57,49.30,3.43,28.67,-16.67,3.43
603508,思维列控,43.70,49.17,4.59,5.01,38.46,4.49
603598,引力传媒,45.13,49.13,16.83,117.25,0.00,11.72
600272,开开实业,-5.87,49.12,4.21,0.26,50.00,4.21
600539,*ST狮头,-28.55,48.98,-10.15,-8.69,140.00,-10.57
002482,广田集团,25.00,48.69,9.34,8.87,25.00,9.48
002404,嘉欣丝绸,33.61,48.65,30.53,36.78,50.00,33.42
002775,文科园林,43.41,48.61,22.20,23.87,49.07,22.20
603076,乐惠国际,47.90,48.40,7.37,10.99,9.09,6.95
601369,陕鼓动力,35.90,48.35,0.97,11.11,66.67,0.63
600436,片仔癀,42.06,48.34,19.05,20.52,42.11,19.28
000900,现代投资,-13.23,48.29,12.15,6.07,-4.37,11.01
603801,志邦股份,38.28,48.23,171.85,71.71,11.21,171.85
300215,电科院,13.91,48.06,4.59,2.88,48.91,4.59
002353,杰瑞股份,24.17,47.96,1.18,3.55,50.00,0.73
000968,蓝焰控股,-4.64,47.92,17.90,-5.04,10.00,19.13
600586,金晶科技,35.91,47.89,3.40,-2.81,27.86,5.18
002071,长城影视,100.23,47.86,-10.84,24.57,52.17,-20.73
600433,冠豪高新,30.36,47.75,0.15,0.42,37.50,0.43
300473,德尔股份,366.68,47.72,10.68,101.76,51.36,10.38
603639,海利尔,44.59,47.68,20.58,23.93,47.06,20.59
600143,金发科技,2.75,47.66,3.62,-7.92,45.94,3.19
300247,乐金健康,17.15,47.66,4.86,6.08,48.57,4.83
600675,中华企业,-31.81,47.58,6.59,-7.58,316.67,11.84
000898,鞍钢股份,11.06,47.45,12.09,-1.77,48.65,12.21
603568,伟明环保,52.56,47.37,17.53,15.03,44.44,17.20
000958,东方能源,11.74,46.98,-3.84,68.59,-25.00,-4.67
300662,科锐国际,36.97,46.98,109.92,84.46,-11.11,109.68
600629,华建集团,40.81,46.89,11.20,22.43,22.84,10.67
603896,寿仙谷,44.61,46.76,103.67,63.62,8.33,103.67
002840,华统股份,12.39,46.74,15.65,21.01,23.81,10.15
600965,福成股份,17.65,46.63,6.14,-4.85,33.33,6.23
300331,苏大维格,35.89,46.60,5.21,10.50,40.00,5.58
002392,北京利尔,50.17,46.59,5.06,-0.63,44.12,5.05
300114,中航电测,21.48,46.42,9.31,7.92,-8.41,9.23
002915,中欣氟材,48.27,46.31,7.37,10.99,9.81,6.95
600817,ST宏盛,367.60,46.26,-0.04,0.99,73.33,-1.37
600248,延长化建,32.89,46.24,6.78,-1.35,46.34,6.78
600125,铁龙物流,41.84,46.20,5.73,20.07,44.12,5.74
002035,华帝股份,23.23,46.16,26.95,16.63,-4.76,26.99
603668,天马科技,56.00,46.12,11.54,26.87,0.00,11.63
000826,启迪桑德,22.26,46.00,60.55,46.33,24.42,59.75
300376,易事特,8.18,45.99,18.62,10.79,-60.00,19.24
300015,爱尔眼科,45.86,45.98,81.18,102.16,-9.00,84.94
300093,金刚玻璃,116.96,45.84,2.53,29.02,0.00,2.53
601216,君正集团,18.38,45.80,17.43,24.96,46.13,16.43
000055,方大集团,13.34,45.71,40.50,15.64,-11.11,36.91
002617,露笑科技,3.44,45.68,12.76,49.17,45.52,13.57
603058,永吉股份,46.22,45.63,13.19,16.08,50.00,12.56
002226,江南化工,83.86,45.63,42.01,138.09,-6.59,43.90
002843,泰嘉股份,24.89,45.61,6.71,12.78,32.21,6.71
603816,顾家家居,34.22,45.61,18.92,23.04,41.30,18.40
600493,凤竹纺织,7.65,45.53,1.28,12.07,45.64,1.28
002038,双鹭药业,94.31,45.45,10.37,12.95,43.48,10.54
603658,安图生物,71.87,45.38,24.19,20.61,43.75,22.51
000582,北部湾港,31.34,45.27,12.87,26.33,-2.73,13.22
300483,沃施股份,-25.47,45.26,7.33,193.56,-25.00,-0.10
002881,美格智能,16.18,45.25,114.00,65.87,11.11,114.00
300287,飞利信,52.74,45.11,6.75,21.03,40.00,6.55
000661,长春高新,39.27,45.10,15.49,17.34,47.62,11.26
002050,三花智控,38.43,44.89,46.93,46.94,33.33,47.11
002536,西泵股份,17.55,44.87,12.24,12.63,46.67,12.24
300031,宝通科技,17.16,44.79,7.18,11.08,46.96,6.68
000403,ST生化,64.34,44.73,3.59,5.03,42.86,4.59
300223,北京君正,7.78,44.69,2.61,2.09,44.72,2.61
002245,澳洋顺昌,39.99,44.68,33.74,35.71,39.60,27.47
603515,欧普照明,23.55,44.38,16.45,20.66,33.33,16.50
300445,康斯特,18.37,44.22,13.61,13.37,42.25,13.61
000099,中信海直,7.62,43.82,6.67,13.44,4.33,3.81
603386,广东骏亚,30.42,43.78,7.37,10.99,14.29,6.95
603860,中公高科,5.47,43.77,91.72,67.52,-25.00,92.59
002401,中远海科,39.94,43.74,7.30,38.19,43.19,7.51
300381,溢多利,9.51,43.62,2.02,19.18,4.80,2.07
