code,name,industry,report,profit,operation,growth,debtpaying,cashflow
000989,九 芝 堂,中成药,2.38,4.71,3.50,3.83,3.50,1.00
000823,超声电子,元器件,1.25,2.86,3.50,2.00,3.50,5.00
600148,长春一东,汽车配件,2.88,3.57,3.50,3.67,3.50,1.00
600228,ST昌九,化工原料,1.38,2.29,3.83,3.17,3.50,1.00
603377,东方时尚,汽车服务,2.38,3.43,3.83,2.33,3.50,6.00
000423,东阿阿胶,中成药,3.38,5.43,3.67,4.00,3.50,1.00
603897,长城科技,电气设备,3.12,4.14,3.67,3.50,3.50,1.00
000987,越秀金控,多元金融,2.38,3.57,3.00,2.17,3.50,1.00
000983,西山煤电,煤炭开采,3.38,5.00,3.50,3.67,3.50,5.00
000953,ST河化,农药化肥,2.38,1.57,3.67,1.33,3.00,1.00
300543,朗科智能,电气设备,1.75,3.14,3.50,2.17,3.50,1.00
002028,思源电气,电气设备,1.00,2.14,3.67,1.83,3.50,1.00
600377,宁沪高速,路桥,2.38,5.14,3.67,4.17,3.50,5.00
000777,中核科技,机械基件,2.38,1.57,3.67,3.17,3.50,1.00
601015,陕西黑猫,焦炭加工,2.88,3.71,3.67,5.17,3.50,4.00
600179,安通控股,仓储物流,3.38,4.43,3.67,4.83,3.50,4.00
601233,桐昆股份,化纤,2.38,5.00,3.83,4.83,3.50,1.00
002446,盛路通信,通信设备,2.38,3.86,3.50,3.00,3.50,1.00
600583,海油工程,石油开采,2.00,1.71,3.50,3.17,3.50,1.00
002439,启明星辰,软件服务,1.62,3.14,3.67,3.17,3.50,1.00
002821,凯莱英,生物制药,2.38,4.43,3.50,3.17,3.50,5.40
002640,跨境通,服饰,3.62,5.00,3.50,5.33,3.50,1.00
300296,利亚德,半导体,2.38,4.86,3.50,4.33,3.50,4.00
601788,光大证券,证券,3.38,4.29,1.00,3.50,3.50,2.80
600518,康美药业,中成药,3.38,5.14,3.50,4.00,3.50,4.40
600243,青海华鼎,机床制造,2.38,1.57,3.83,1.00,3.50,3.60
000088,盐 田 港,港口,1.88,3.57,3.67,2.67,3.50,4.40
603179,新泉股份,汽车配件,2.38,4.57,3.50,4.50,3.50,5.00
300562,乐心医疗,医疗保健,1.50,2.71,3.50,1.67,3.50,5.80
002582,好想你,食品,3.00,4.71,3.67,3.50,3.50,5.60
000100,TCL 集团,家用电器,2.38,4.29,3.50,4.17,3.50,4.60
600525,长园集团,电气设备,2.88,4.00,3.50,4.50,3.50,1.00
300615,欣天科技,元器件,1.62,3.00,3.50,1.00,3.50,1.00
601888,中国国旅,旅游服务,2.38,5.43,3.67,4.00,3.50,5.60
300507,苏奥传感,汽车配件,2.62,4.29,3.50,3.00,3.50,1.00
002681,奋达科技,家用电器,2.62,3.29,3.50,5.17,3.50,5.60
600418,江淮汽车,汽车整车,2.38,4.29,3.67,1.33,3.50,1.00
600856,中天能源,供气供热,2.25,4.29,3.67,3.67,3.50,4.00
000004,国农科技,生物制药,1.62,3.43,3.67,4.00,3.50,5.00
002223,鱼跃医疗,医疗保健,2.38,4.86,3.50,3.00,3.50,4.00
600763,通策医疗,医疗保健,3.38,4.43,3.83,4.83,3.50,4.20
002576,通达动力,电气设备,1.62,2.71,3.50,1.83,3.50,5.60
002816,和科达,专用机械,1.62,1.86,3.67,3.00,3.50,3.40
603639,海利尔,农药化肥,3.62,5.00,3.50,4.83,3.50,1.00
002294,信立泰,化学制药,3.62,5.43,3.50,3.67,3.50,5.20
000657,中钨高新,小金属,3.12,4.00,3.50,4.00,3.50,1.00
002130,沃尔核材,电气设备,2.62,3.43,3.50,3.83,3.50,4.20
002652,扬子新材,其他建材,2.00,3.57,3.50,2.83,3.50,5.00
000968,蓝焰控股,煤炭开采,3.25,4.29,3.50,3.50,3.50,4.00
603007,花王股份,建筑施工,1.88,3.43,3.50,3.83,3.50,1.00
600929,湖南盐业,食品,2.00,3.86,3.67,2.67,3.50,4.00
002094,青岛金王,日用化工,3.12,4.00,3.50,5.33,3.50,1.00
002773,康弘药业,中成药,2.38,5.00,3.50,4.33,3.50,4.00
002183,怡 亚 通,仓储物流,3.25,4.43,3.50,3.67,3.50,4.40
000505,京粮控股,食品,3.00,3.43,3.67,5.83,3.50,5.60
600436,片仔癀,中成药,3.88,5.43,3.50,4.83,3.50,4.80
300596,利安隆,化工原料,2.75,4.29,3.50,3.67,3.50,1.00
002150,通润装备,机械基件,1.75,3.14,3.50,2.00,3.50,1.00
002230,科大讯飞,软件服务,2.25,4.00,3.50,3.50,3.50,1.00
600308,华泰股份,造纸,3.12,4.29,3.50,3.67,3.50,4.00
002611,东方精工,轻工机械,2.38,2.57,3.50,4.83,3.50,5.20
600201,生物股份,生物制药,3.25,5.29,3.50,4.00,3.50,4.60
600056,中国医药,医药商业,3.50,5.14,3.50,3.50,3.50,1.00
300413,快乐购,百货,2.62,3.29,3.67,3.33,3.50,4.00
600582,天地科技,工程机械,2.88,3.29,3.67,3.17,3.50,1.00
600301,ST南化,化工原料,2.00,1.43,3.67,2.67,3.50,1.00
300085,银之杰,软件服务,1.00,1.86,3.50,3.67,3.50,1.00
603283,赛腾股份,专用机械,2.38,4.00,3.50,3.17,3.50,5.60
603444,吉比特,互联网,2.75,5.43,3.67,3.17,3.50,5.20
603198,迎驾贡酒,白酒,3.62,5.14,3.83,3.33,3.50,4.00
002315,焦点科技,互联网,1.75,3.29,3.67,1.00,3.50,1.00
300119,瑞普生物,生物制药,2.88,3.86,3.50,3.50,3.50,1.00
300041,回天新材,化工原料,3.12,4.14,3.50,4.67,3.50,1.00
603990,麦迪科技,软件服务,2.38,2.14,3.67,3.67,3.50,1.00
002404,嘉欣丝绸,纺织,2.38,3.43,3.50,5.00,3.50,5.20
002923,润都股份,化学制药,2.38,4.14,3.50,2.83,3.50,4.80
601808,中海油服,石油开采,1.75,2.00,3.50,2.17,3.50,1.00
000678,襄阳轴承,机械基件,2.38,2.29,3.50,1.83,3.50,4.40
000651,格力电器,家用电器,3.75,5.57,3.67,4.33,3.50,5.00
600508,上海能源,煤炭开采,3.75,5.14,3.67,3.83,3.50,5.00
603607,京华激光,造纸,2.38,4.00,3.50,2.67,3.50,4.60
300572,安车检测,电器仪表,2.38,4.00,3.67,4.33,3.50,1.00
600726,华电能源,火力发电,2.50,4.29,3.83,1.50,3.50,4.00
002010,传化智联,染料涂料,2.88,3.71,3.50,3.83,3.50,1.00
300309,吉艾科技,专用机械,3.50,4.14,3.50,4.83,3.50,4.80
300009,安科生物,生物制药,2.62,4.14,3.50,4.00,3.50,4.80
600064,南京高科,园区开发,2.38,4.57,3.67,3.17,3.50,1.00
002019,亿帆医药,化学制药,3.62,5.00,3.50,5.33,3.50,5.40
300329,海伦钢琴,文教休闲,2.38,3.29,3.50,3.83,3.50,4.00
600803,新奥股份,农药化肥,3.62,4.86,3.50,5.33,3.50,1.00
600689,上海三毛,纺织,2.12,2.71,4.00,1.50,3.50,1.00
002915,中欣氟材,化工原料,2.50,2.71,3.50,3.83,3.50,1.00
002772,众兴菌业,种植业,3.50,4.57,3.67,5.00,3.50,5.20
600859,王府井,百货,3.75,5.00,4.00,3.83,3.50,1.00
600017,日照港,港口,3.12,4.00,3.67,3.50,3.50,5.00
600355,精伦电子,元器件,1.00,1.57,3.50,3.17,3.50,1.00
600535,天士力,中成药,3.50,5.29,3.50,4.17,3.50,4.00
300423,鲁亿通,电气设备,2.38,4.71,3.50,6.00,3.50,1.00
600419,天润乳业,乳制品,3.12,4.14,3.83,4.17,3.50,5.00
600997,开滦股份,煤炭开采,3.50,4.43,3.67,3.50,3.50,5.00
300401,花园生物,食品,4.00,5.00,3.50,6.00,3.50,5.20
603993,洛阳钼业,小金属,2.38,4.71,3.50,4.83,3.50,5.00
600903,贵州燃气,供气供热,2.38,3.57,3.50,3.33,3.50,1.00
300691,联合光电,元器件,2.25,3.43,3.50,4.50,3.50,5.00
300583,赛托生物,生物制药,3.50,4.14,3.50,4.67,3.50,1.00
600983,XD惠而浦,家用电器,2.12,3.86,3.50,1.00,3.50,1.00
002167,东方锆业,小金属,2.75,3.00,3.50,2.83,3.50,5.60
600986,科达股份,互联网,2.12,4.00,3.50,4.00,3.50,1.00
600141,兴发集团,化工原料,3.12,3.86,3.67,4.67,3.50,4.20
300519,新光药业,中成药,2.38,4.29,3.50,2.33,3.50,5.40
600375,华菱星马,汽车整车,2.38,3.14,3.50,2.00,3.50,4.40
002908,德生科技,元器件,2.50,3.43,3.50,3.33,3.50,1.00
000918,嘉凯城,全国地产,1.00,1.57,3.83,3.17,3.50,1.00
000014,沙河股份,全国地产,1.38,2.29,4.00,3.17,3.50,5.40
002850,科达利,机械基件,2.38,3.43,3.50,2.33,3.50,4.60
002729,好利来,元器件,2.00,3.29,3.50,2.50,3.50,1.00
002020,京新药业,化学制药,2.38,4.43,3.50,4.83,3.50,4.40
600569,安阳钢铁,普钢,2.12,4.00,3.67,3.17,3.50,4.80
600519,贵州茅台,白酒,3.75,6.00,3.50,4.50,3.50,4.80
600843,上工申贝,纺织机械,2.12,4.00,3.50,2.33,3.50,1.00
600104,XD上汽集,汽车整车,3.50,4.86,3.83,4.00,3.50,1.00
600829,人民同泰,医药商业,2.88,4.00,3.50,3.50,3.50,5.00
000650,仁和药业,中成药,3.25,4.29,3.50,4.17,3.50,4.00
002236,大华股份,电器仪表,2.75,4.71,3.50,4.00,3.50,1.00
002917,金奥博,化工原料,1.88,3.43,3.50,2.00,3.50,1.00
002871,伟隆股份,机械基件,2.38,3.71,3.50,4.33,3.50,5.00
300373,扬杰科技,半导体,2.38,4.00,3.50,4.00,3.50,4.40
300263,隆华节能,专用机械,2.38,2.71,3.50,3.33,3.50,1.00
300590,移为通信,通信设备,1.62,3.14,3.50,2.50,3.50,1.00
002037,久联发展,化工原料,1.38,2.71,3.67,2.33,3.50,1.00
300476,胜宏科技,元器件,2.88,4.29,3.50,4.83,3.50,4.60
600305,恒顺醋业,食品,2.38,4.14,3.50,4.00,3.50,5.00
600085,同仁堂,中成药,3.25,5.14,3.50,3.17,3.50,5.00
600081,东风科技,汽车配件,2.38,4.29,3.67,3.83,3.50,5.00
002320,海峡股份,水运,2.38,4.57,3.83,3.50,3.50,5.40
002929,润建通信,通信设备,3.12,4.00,3.50,3.67,3.50,1.00
601619,嘉泽新能,新型电力,2.38,3.71,3.83,3.83,3.50,4.60
600592,龙溪股份,机械基件,3.00,3.43,3.50,3.83,3.50,1.00
603896,寿仙谷,中成药,3.25,4.43,3.67,5.33,3.50,5.40
000815,美利云,造纸,1.50,2.43,3.50,2.50,3.50,1.00
603006,联明股份,汽车配件,2.25,3.86,3.50,3.17,3.50,5.00
601579,会稽山,红黄药酒,3.12,4.43,3.67,3.17,3.50,1.00
000488,晨鸣纸业,造纸,3.38,5.29,3.50,4.33,3.50,4.40
300396,迪瑞医疗,医疗保健,3.12,4.43,3.50,3.67,3.50,5.00
300289,利德曼,生物制药,2.12,3.29,3.50,3.17,3.50,1.00
002118,紫鑫药业,中成药,3.62,4.43,3.83,5.17,3.50,1.00
002586,围海股份,建筑施工,2.38,3.14,3.67,3.17,3.50,1.00
600138,中青旅,旅游服务,2.38,4.14,3.50,4.00,3.50,1.00
300504,天邑股份,通信设备,3.00,4.29,3.50,4.67,3.50,1.00
600784,鲁银投资,普钢,2.38,3.71,3.50,2.67,3.50,5.80
600196,复星医药,化学制药,2.62,5.14,3.50,3.83,3.50,4.00
300502,新易盛,通信设备,1.00,1.71,3.50,2.00,3.50,4.60
002866,传艺科技,电脑设备,2.75,4.29,3.50,4.67,3.50,5.20
002486,嘉麟杰,服饰,1.00,1.57,3.50,2.50,3.50,1.00
600619,海立股份,机械基件,2.38,4.29,3.50,4.17,3.50,1.00
002740,爱迪尔,服饰,1.75,3.14,3.50,3.33,3.50,1.00
002930,宏川智慧,仓储物流,3.00,3.71,3.67,3.17,3.50,5.20
002902,铭普光磁,元器件,1.75,3.29,3.50,2.00,3.50,1.00
002415,海康威视,电器仪表,3.00,5.14,3.50,3.83,3.50,1.00
600167,联美控股,供气供热,2.38,5.43,3.83,4.83,3.50,1.00
000736,中交地产,全国地产,2.38,3.43,4.00,3.17,3.50,1.00
600581,八一钢铁,普钢,2.38,4.57,3.83,3.83,3.50,1.00
002044,美年健康,医疗保健,1.00,2.29,3.67,4.67,3.50,1.00
300699,光威复材,化工原料,3.25,4.57,3.50,3.50,3.50,1.00
603758,秦安股份,汽车配件,1.38,2.29,3.50,3.17,3.50,5.60
000010,美丽生态,建筑施工,2.00,1.43,4.00,2.00,3.50,1.00
300678,中科信息,软件服务,1.38,2.29,3.50,4.33,3.50,1.00
603596,伯特利,汽车配件,4.12,4.57,3.50,3.50,3.50,1.00
601908,京运通,电气设备,2.38,4.14,3.50,4.33,3.50,1.00
600185,格力地产,区域地产,2.38,4.29,3.83,2.00,3.50,1.00
000902,新洋丰,农药化肥,3.38,4.86,3.67,3.67,3.50,1.00
300720,海川智能,电器仪表,2.12,3.29,3.50,2.83,3.50,1.00
002038,双鹭药业,生物制药,2.38,4.86,3.50,4.67,3.50,5.40
002876,三利谱,元器件,2.12,3.86,3.50,2.00,3.50,5.00
002885,京泉华,元器件,2.38,3.43,3.50,4.17,3.50,1.00
000606,顺利办,互联网,2.00,3.43,3.67,2.83,3.50,1.00
002423,中原特钢,特种钢,1.00,1.57,3.50,3.17,3.50,3.80
002232,启明信息,软件服务,1.25,2.43,3.50,1.83,3.50,1.00
002076,雪 莱 特,家用电器,2.12,3.14,3.50,3.00,3.50,1.00
300529,健帆生物,医疗保健,3.62,4.86,3.50,4.83,3.50,4.80
002571,德力股份,玻璃,1.00,1.71,3.50,2.00,3.50,1.00
000858,五 粮 液,白酒,2.38,5.86,3.67,4.50,3.50,4.80
600300,维维股份,软饮料,2.00,3.71,3.67,1.50,3.50,1.00
002268,卫 士 通,软件服务,1.00,1.71,3.83,3.17,3.50,1.00
300681,英搏尔,元器件,2.38,4.00,3.50,4.50,3.50,4.00
001979,招商蛇口,全国地产,4.12,5.57,4.00,5.17,3.50,1.00
002443,金洲管道,钢加工,2.38,2.86,3.50,3.83,3.50,1.00
002787,华源控股,广告包装,1.75,3.00,3.50,2.00,3.50,1.00
603429,集友股份,广告包装,2.88,4.29,3.50,4.67,3.50,4.80
300624,万兴科技,软件服务,2.50,4.29,3.67,3.00,3.50,4.40
002385,大北农,饲料,2.12,4.00,3.50,3.17,3.50,1.00
002136,安 纳 达,化工原料,2.25,3.86,3.67,3.17,3.50,5.00
002050,三花智控,机械基件,3.38,4.57,3.50,5.17,3.50,1.00
600688,XD上海石,石油加工,2.62,4.86,3.83,2.83,3.50,4.80
300384,三联虹普,纺织机械,3.00,4.00,3.50,5.00,3.50,4.80
300355,蒙草生态,环境保护,2.38,2.71,3.83,3.83,3.50,1.00
600117,西宁特钢,特种钢,1.75,2.86,3.50,3.17,3.50,1.00
600729,重庆百货,百货,3.75,5.14,3.83,4.17,3.50,4.40
603021,山东华鹏,玻璃,1.38,2.43,3.50,1.67,3.50,4.40
002035,华帝股份,家用电器,3.00,4.86,3.50,4.00,3.50,4.80
000333,美的集团,家用电器,3.62,5.29,3.50,4.33,3.50,4.20
002614,奥佳华,医疗保健,2.88,3.71,3.50,4.50,3.50,1.00
601088,中国神华,煤炭开采,4.00,5.43,3.50,1.33,3.50,5.00
002419,天虹股份,百货,3.50,5.00,3.67,3.67,3.50,1.00
000513,丽珠集团,中成药,3.12,5.43,3.50,4.17,3.50,4.60
300750,宁德时代,电气设备,2.50,4.86,3.50,3.67,3.50,1.00
002692,睿康股份,电气设备,1.62,3.14,3.50,2.33,3.50,1.00
002813,路畅科技,汽车配件,1.75,3.57,3.50,2.00,3.50,1.00
600808,马钢股份,普钢,3.62,4.71,3.67,4.17,3.50,4.00
300109,新开源,化工原料,2.25,3.86,3.50,3.17,3.50,1.00
002777,久远银海,软件服务,2.38,3.14,3.50,4.17,3.50,1.00
600867,通化东宝,生物制药,3.38,4.71,3.50,4.00,3.50,5.20
600126,杭钢股份,普钢,2.38,4.71,3.83,3.83,3.50,1.00
600231,凌钢股份,普钢,2.38,4.43,3.83,4.00,3.50,1.00
600546,山煤国际,煤炭开采,2.62,3.71,3.67,3.83,3.50,4.20
002032,苏 泊 尔,家用电器,2.38,5.43,3.50,3.50,3.50,4.80
002235,安妮股份,造纸,2.75,3.57,3.67,3.00,3.50,1.00
002833,弘亚数控,专用机械,2.38,4.71,3.67,4.83,3.50,5.20
300689,澄天伟业,元器件,2.00,3.86,3.50,2.33,3.50,5.00
002023,海特高新,航空,3.12,3.57,4.00,3.33,3.50,4.60
600507,方大特钢,特种钢,3.88,5.43,3.67,4.67,3.50,4.20
000860,顺鑫农业,白酒,3.75,5.43,3.67,3.50,3.50,5.00
600741,华域汽车,汽车配件,3.88,5.14,3.67,4.33,3.50,1.00
300264,佳创视讯,通信设备,1.62,3.00,3.67,2.50,3.50,1.00
002225,濮耐股份,其他建材,3.00,3.86,3.50,3.83,3.50,4.20
600068,葛洲坝,建筑施工,3.00,4.57,3.50,3.17,3.50,1.00
600679,上海凤凰,文教休闲,1.38,2.29,3.50,1.67,3.50,1.00
600028,中国石化,石油加工,3.25,4.71,3.83,3.00,3.50,4.00
002695,煌上煌,食品,3.12,4.00,3.67,4.33,3.50,6.00
300522,世名科技,染料涂料,2.38,3.71,3.50,3.00,3.50,1.00
002250,联化科技,化工原料,2.00,3.71,3.50,2.50,3.50,4.00
002900,哈三联,化学制药,3.38,4.71,3.50,4.33,3.50,5.00
300638,广和通,通信设备,2.38,3.57,3.50,4.00,3.50,4.20
600351,亚宝药业,中成药,2.38,4.14,3.50,4.17,3.50,4.80
002271,东方雨虹,其他建材,2.88,4.14,3.50,4.83,3.50,1.00
002653,海思科,化学制药,3.00,4.00,3.50,3.33,3.50,4.00
300225,金力泰,染料涂料,1.62,2.86,3.50,1.33,3.50,1.00
000039,中集集团,轻工机械,2.25,4.43,3.50,2.83,3.50,1.00
601003,柳钢股份,普钢,4.12,5.14,3.83,4.83,3.50,5.00
300010,立思辰,软件服务,1.50,3.14,3.67,2.00,3.50,1.00
002925,盈趣科技,元器件,2.38,4.86,3.50,2.33,3.50,5.40
300601,康泰生物,生物制药,3.88,4.86,3.67,6.00,3.50,1.00
000568,泸州老窖,白酒,3.88,5.86,3.67,5.17,3.50,4.80
600019,宝钢股份,普钢,3.50,4.71,3.50,3.17,3.50,4.00
603223,恒通股份,供气供热,3.12,3.86,4.00,5.50,3.50,1.00
002413,雷科防务,通信设备,2.62,3.43,4.00,3.50,3.50,1.00
600197,伊力特,白酒,3.25,4.71,3.67,3.67,3.50,5.20
601939,XD建设银,银行,3.38,4.57,1.00,3.17,3.50,3.40
600408,*ST安泰,焦炭加工,2.12,3.86,3.67,2.00,3.50,4.20
300232,洲明科技,半导体,2.38,4.00,3.50,4.50,3.50,4.00
002470,金正大,农药化肥,2.38,4.86,3.67,4.00,3.50,1.00
600426,华鲁恒升,农药化肥,3.88,5.43,4.00,5.00,3.50,5.00
002208,合肥城建,区域地产,1.38,2.57,3.67,2.00,3.50,1.00
002725,跃岭股份,汽车配件,1.50,2.71,3.50,1.83,3.50,1.00
300003,乐普医疗,医疗保健,3.38,4.86,3.50,4.17,3.50,4.60
300598,诚迈科技,软件服务,1.00,1.86,3.67,2.00,3.50,1.00
000913,钱江摩托,摩托车,1.75,3.43,3.50,2.33,3.50,1.00
000975,银泰资源,铅锌,2.38,4.00,3.67,6.00,3.50,4.80
603515,欧普照明,电气设备,2.88,4.14,3.50,4.50,3.50,1.00
603305,旭升股份,汽车配件,2.50,4.00,3.50,2.83,3.50,4.80
002189,利达光电,元器件,2.75,3.00,3.50,3.83,3.50,4.60
600202,*ST哈空,电气设备,1.00,1.43,3.67,2.00,3.50,4.40
601225,陕西煤业,煤炭开采,3.38,5.29,3.67,3.83,3.50,4.80
002491,通鼎互联,通信设备,3.38,4.29,3.50,4.50,3.50,1.00
002007,华兰生物,生物制药,2.62,4.86,3.67,2.67,3.50,4.40
300403,地尔汉宇,家用电器,2.00,3.71,3.50,2.67,3.50,4.40
000821,京山轻机,轻工机械,3.38,3.86,3.50,5.83,3.50,1.00
002679,福建金森,林业,1.38,2.71,3.83,3.33,3.50,1.00
600421,ST仰帆,机械基件,2.25,1.86,2.33,2.17,3.50,1.00
600572,康恩贝,中成药,2.38,4.86,3.50,4.83,3.50,4.60
300015,爱尔眼科,医疗保健,2.88,4.71,3.67,4.83,3.50,5.00
300677,英科医疗,医疗保健,2.50,4.00,3.50,2.67,3.50,5.00
300012,华测检测,电器仪表,1.00,2.00,3.67,2.33,3.50,1.00
603313,梦百合,家居用品,1.38,3.00,3.50,1.67,3.50,1.00
002137,麦达数字,互联网,3.00,3.29,3.50,4.00,3.50,1.00
603229,奥翔药业,化学制药,1.38,2.57,3.50,4.00,3.50,4.60
600203,福日电子,元器件,2.38,3.86,3.50,2.83,3.50,1.00
300130,新国都,电脑设备,2.62,3.14,3.50,5.17,3.50,1.00
600038,中直股份,航空,2.00,3.86,3.67,2.33,3.50,1.00
601699,潞安环能,煤炭开采,3.50,5.29,3.50,4.17,3.50,4.20
600532,宏达矿业,普钢,2.00,1.43,3.67,3.17,3.50,1.00
603901,永创智能,专用机械,1.88,3.57,3.50,2.83,3.50,1.00
600835,上海机电,运输设备,2.50,4.71,3.50,2.83,3.50,1.00
002402,和而泰,元器件,3.00,3.86,3.50,4.67,3.50,1.00
603660,苏州科达,通信设备,2.38,4.57,3.50,4.67,3.50,1.00
300672,国科微,半导体,2.38,1.71,3.83,4.00,3.50,1.00
600398,海澜之家,服饰,3.50,5.29,3.67,3.67,3.50,5.00
000717,韶钢松山,普钢,2.38,5.14,3.83,4.83,3.50,1.00
603890,春秋电子,机械基件,2.38,3.43,3.50,2.33,3.50,1.00
300045,华力创通,电脑设备,1.00,1.86,3.83,3.50,3.50,1.00
002912,中新赛克,软件服务,1.50,3.00,3.83,3.17,3.50,1.00
300357,我武生物,生物制药,3.25,4.71,3.50,4.33,3.50,5.40
603180,金牌厨柜,家居用品,3.12,4.14,3.67,5.33,3.50,1.00
000418,小天鹅Ａ,家用电器,2.38,5.43,3.50,4.17,3.50,4.20
601231,环旭电子,元器件,2.25,4.14,3.50,2.33,3.50,4.80
601857,中国石油,石油开采,3.12,4.00,3.83,3.17,3.50,5.00
603819,神力股份,电气设备,1.62,2.86,3.50,2.50,3.50,1.00
601117,中国化学,建筑施工,2.38,4.14,3.50,3.67,3.50,1.00
000963,华东医药,化学制药,3.25,5.43,3.50,3.50,3.50,1.00
600332,白云山,中成药,5.00,5.29,3.67,4.17,3.50,5.00
300567,精测电子,电器仪表,3.50,4.71,3.50,5.17,3.50,1.00
300239,东宝生物,生物制药,2.38,2.71,3.50,3.33,3.50,1.00
603486,科沃斯,家用电器,2.38,3.57,3.50,3.17,3.50,1.00
600276,恒瑞医药,化学制药,3.12,5.43,3.50,3.83,3.50,5.20
603833,欧派家居,家居用品,2.88,4.29,3.67,4.33,3.50,1.00
300346,南大光电,元器件,3.12,3.43,3.50,4.50,3.50,1.00
300164,通源石油,石油开采,1.38,3.57,3.50,3.83,3.50,4.00
300047,天源迪科,软件服务,2.62,2.71,3.50,5.33,3.50,4.20
002372,伟星新材,其他建材,2.38,4.43,3.50,3.83,3.50,4.00
600636,三爱富,化工原料,3.25,4.00,3.50,2.00,3.50,1.00
002829,星网宇达,通信设备,1.62,2.86,3.83,4.50,3.50,1.00
600887,伊利股份,乳制品,3.62,5.29,3.83,4.00,3.50,4.60
603128,华贸物流,仓储物流,2.88,3.86,3.67,3.33,3.50,4.80
603676,卫信康,化学制药,3.12,3.86,3.50,4.00,3.50,4.00
300107,建新股份,化工原料,3.88,4.71,3.50,5.33,3.50,5.40
300080,易成新能,半导体,2.75,2.86,3.50,3.83,3.50,1.00
000799,酒鬼酒,白酒,3.38,4.43,3.83,4.00,3.50,1.00
603595,东尼电子,元器件,4.00,5.00,3.50,6.00,3.50,1.00
603589,口子窖,白酒,2.38,5.71,3.83,4.50,3.50,1.00
002399,海普瑞,化学制药,1.88,3.57,3.50,3.17,3.50,1.00
603369,今世缘,白酒,3.62,5.57,3.67,4.17,3.50,4.80
603288,海天味业,食品,3.62,5.57,3.67,4.33,3.50,4.60
603977,国泰集团,化工原料,2.75,3.14,3.50,3.33,3.50,1.00
601990,南京证券,证券,2.38,3.57,3.50,3.17,3.50,1.00
603876,鼎胜新材,铝,2.38,4.14,3.50,3.67,3.50,1.00
000555,神州信息,软件服务,2.88,3.57,3.50,4.00,3.50,1.00
300122,智飞生物,生物制药,4.00,5.00,3.50,5.67,3.50,4.40
002262,恩华药业,化学制药,2.75,4.43,3.50,3.33,3.50,4.80
002903,宇环数控,机床制造,2.38,3.71,3.50,3.00,3.50,1.00
300701,森霸传感,元器件,2.38,4.14,3.50,2.83,3.50,5.40
300726,宏达电子,元器件,3.00,4.00,3.50,3.50,3.50,1.00
300196,长海股份,玻璃,2.12,4.00,3.50,2.17,3.50,5.00
002382,蓝帆医疗,医疗保健,3.00,3.86,3.50,2.83,3.50,5.00
300578,会畅通讯,通信设备,2.62,3.43,3.67,3.17,3.50,5.00
600211,西藏药业,中成药,2.38,4.86,3.50,3.83,3.50,5.40
300682,朗新科技,软件服务,1.00,1.71,3.83,3.67,3.50,1.00
000710,贝瑞基因,医疗保健,2.38,4.29,3.50,4.67,3.50,5.20
300675,建科院,建筑施工,2.25,1.29,3.83,4.33,3.50,1.00
603076,乐惠国际,专用机械,2.38,3.86,3.50,3.83,3.50,5.00
600599,熊猫金控,多元金融,2.88,3.57,3.50,3.17,3.50,1.00
300011,鼎汉技术,运输设备,1.00,2.00,3.67,3.33,3.50,3.60
603978,深圳新星,铝,3.25,4.29,3.50,5.00,3.50,4.80
002078,太阳纸业,造纸,2.38,5.00,3.50,4.67,3.50,5.00
